,COMID,LON_DD,LAT_DD,region_vpu,CatArea,WsArea,CatPctFull,WsPctFull,PctImp2006Cat,PctImp2006Ws
1449,22949983,-114.52056,48.82479,PN_17,11.9196,17.487,100,100,0.015705225,0.019866186
1450,22959351,-113.24475,48.0639,PN_17,3.2778,64.7523,100,100,0,0
1451,22966476,-113.87986,48.3536,PN_17,2.3994,43.4574,100,100,0.149287322,0.050428696
1452,22977072,-115.7275,48.125,PN_17,3.9006,50.7708,100,100,0.048684818,0.009607885
1453,22977286,-116.1561,48.32913,PN_17,9.2556,27.3204,100,100,0.022462077,0.020918435
1454,22988807,-116.73369,48.75671,PN_17,2.5848,40.7286,100,100,0.222493036,0.01798736
1455,23005225,-115.63723,47.19756,PN_17,7.8759,14.904,100,100,0.039881156,0.021376812
1456,23018060,-116.73196,47.10877,PN_17,9.8667,14.9724,100,100,0.452430904,0.375931714
1457,23021802,-117.66951,47.73425,PN_17,12.9573,109.2465,100,100,0.594985066,0.203443589
1458,23031972,-118.32031,48.20525,PN_17,4.4028,20.1888,100,100,0.208708095,0.115103424
1459,23031972,-118.32031,48.20525,PN_17,4.4028,20.1888,100,100,0.208708095,0.115103424
1460,23031972,-118.32031,48.20525,PN_17,4.4028,20.1888,100,100,0.208708095,0.115103424
1461,23031972,-118.32031,48.20525,PN_17,4.4028,20.1888,100,100,0.208708095,0.115103424
1462,23032078,-118.52751,48.1391,PN_17,2.5614,91.791,100,100,0.280393535,0.391832533
1463,23032962,-117.75771,48.76751,PN_17,2.1744,2.1744,100,100,0.574503311,0.574503311
1464,23053175,-118.74508,48.39025,PN_17,1.0863,1662.039,100,100,1.634631317,0.297040142
1465,23053605,-118.49916,48.66948,PN_17,15.8778,15.8778,100,100,0.083097155,0.083097155
1466,23074337,-120.30551,47.93462,PN_17,3.1851,21.5577,100,100,0,0.258088757
1467,23080600,-120.57664,47.64546,PN_17,12.2778,54.7812,100,100,1.198431315,1.906864034
1468,23080750,-120.71826,47.91787,PN_17,12.0906,45.3555,100,100,0.668899806,0.400119059
1469,23080812,-120.828,48.02649,PN_17,4.0491,145.1862,100,100,0.26405868,0.046616001
1470,23080932,-120.97756,48.02028,PN_17,21.5307,103.7349,100,100,0,0
1471,23080932,-120.93525,48.03671,PN_17,21.5307,103.7349,100,100,0,0
1472,23080960,-120.93223,47.94051,PN_17,2.5218,48.5505,100,100,0,0
1473,23080980,-120.85786,47.83211,PN_17,7.9479,260.3916,100,100,0.321141434,0.362856175
1474,23081060,-121.04169,47.87687,PN_17,0.36,43.1361,100,100,3.3625,0.104654802
1475,23081068,-121.10128,47.86274,PN_17,2.9808,9.4464,100,100,0,0
1476,23081072,-120.98266,47.82841,PN_17,5.571,43.9704,100,100,0.44006462,0.361306697
1477,23081074,-120.98872,47.82426,PN_17,1.9098,35.9361,100,100,0.638548539,0.368529139
1478,23081114,-120.94193,47.77921,PN_17,0.4599,80.6535,100,100,0.771037182,1.175785304
1479,23081144,-120.92748,47.77337,PN_17,12.9663,63.3078,100,100,0.036787673,0.007534617
1480,23081238,-120.76985,47.55338,PN_17,1.1817,470.5731,100,100,0.270373191,0.08207949
1481,23081276,-120.89884,47.61033,PN_17,2.4624,216.1539,100,100,0.633406433,0.023016934
1482,23081316,-120.96894,47.63122,PN_17,4.0221,64.1124,100,100,0,0
1483,23081320,-121.02121,47.61561,PN_17,2.565,54.2088,100,100,0,0
1484,23081338,-121.04039,47.54551,PN_17,2.8269,2.8269,100,100,0,0
1485,23081340,-120.92391,47.58554,PN_17,8.2422,75.4551,100,100,0.079384145,0.014682904
1486,23081420,-120.65988,47.46304,PN_17,0.4257,251.3016,100,100,10.27906977,1.222742314
1487,23081430,-120.76926,47.45253,PN_17,8.5365,64.9503,100,100,0.059884027,0.207296964
1488,23081456,-120.65278,47.45026,PN_17,0.0405,151.5564,100,100,13.48888889,1.762725955
1489,23081536,-120.53316,47.43262,PN_17,0.468,34.9776,100,100,1.217307692,0.85927851
1490,23081548,-120.50828,47.41814,PN_17,9.072,103.14,100,100,0.537103175,0.373080279
1491,23081572,-120.63449,47.77379,PN_17,4.4559,25.092,100,100,1.134922238,1.338701578
1492,23081628,-120.45611,47.3599,PN_17,5.3046,27.0171,100,100,0.513912453,0.572170958
1493,23081648,-120.90719,47.70092,PN_17,0.4419,2.8197,100,100,0,0
1494,23081654,-121.06659,47.64945,PN_17,6.8247,21.879,100,100,0,0
1495,23081672,-120.58642,47.42888,PN_17,4.2534,4.2534,100,100,2.991536183,2.991536183
1496,23081682,-121.0253,47.53807,PN_17,3.4326,3.4326,100,100,0,0
1497,23081698,-120.72813,47.42246,PN_17,14.2821,31.5864,100,100,0.270590459,0.385428539
1498,23081816,-120.82736,48.09626,PN_17,0.5067,3.9573,100,100,0,0
1499,23081858,-120.86401,48.03268,PN_17,1.9521,1.9521,100,100,0,0
1500,23081904,-120.99859,47.98425,PN_17,3.2013,3.2013,100,100,0,0
1501,23081918,-120.76811,47.98587,PN_17,0.279,1.6173,100,100,0,0
1502,23082032,-121.08903,47.90991,PN_17,0.8514,0.8514,100,100,0.421775899,0.421775899
1503,23082122,-120.6963,47.89761,PN_17,0.9207,4.3758,100,100,3.24340176,0.867338544
1504,23082132,-120.6473,47.90893,PN_17,2.7639,2.7639,100,100,0.218821231,0.218821231
1505,23082322,-120.84474,47.76982,PN_17,1.2114,1.2114,100,100,0,0
1506,23082324,-120.83299,47.77466,PN_17,0.7146,3.4074,100,100,0.801007557,0.167987322
1507,23082332,-121.07639,47.77088,PN_17,5.5809,5.5809,100,100,3.610224157,3.610224157
1508,23082478,-120.77602,47.69859,PN_17,0.4356,2.9799,100,100,0,0
1509,23082970,-120.83942,47.49884,PN_17,0.8181,4.6008,100,100,1.315731573,1.702269171
1510,23083032,-120.65754,47.50084,PN_17,2.6721,2.6721,100,100,1.189626137,1.189626137
1511,23083246,-120.67906,47.41879,PN_17,1.6749,1.6749,100,100,0.697474476,0.697474476
1512,23083290,-120.68333,47.39113,PN_17,4.4928,12.3003,100,100,0.83193109,0.649374406
1513,23083316,-120.64542,47.37791,PN_17,0.4275,18.4383,100,100,1.993684211,1.523307463
1514,23100930,-121.16615,46.52663,PN_17,1.3617,6.8508,100,100,0.729015202,1.009590121
1515,23123479,-110.55956,43.93089,PN_17,7.8318,71.5347,100,100,0.02895886,0.003170489
1516,23123703,-110.21352,43.69302,PN_17,12.2364,15.7779,100,100,0.004413063,0.010609777
1517,23123861,-110.69928,44.44795,PN_17,5.7006,23.8815,100,100,0.019419009,0.004635387
1518,23123863,-110.70734,44.44865,PN_17,1.5768,5.2911,100,100,0.050228311,0.014968532
1519,23124149,-110.73405,44.09893,PN_17,0.8235,10.3608,100,100,0.007650273,0.000608061
1520,23131434,-109.98189,43.51989,PN_17,4.0482,17.6391,100,100,0.066918631,0.040104087
1521,23155924,-112.2835,42.68706,PN_17,5.7339,14.8743,100,100,0.003139225,0.0137351
1522,23156470,-112.32627,42.90988,PN_17,2.5191,5.508,100,100,0.00035727,0.000163399
1523,23156560,-112.07726,42.85248,PN_17,3.87,25.9776,100,100,0.009767442,0.020579268
1524,23156796,-112.42346,42.72383,PN_17,1.0881,18.0612,100,100,0.086021505,0.027855292
1525,23176939,-113.70932,41.79791,PN_17,5.7051,26.6652,100,100,0.045748541,0.037228298
1526,23185009,-114.26379,42.08026,PN_17,2.2113,41.7492,100,100,0.048026048,0.496831077
1527,23186315,-113.98297,41.993,PN_17,5.3118,53.5914,100,100,0,0
1528,23196176,-114.92212,41.94493,PN_17,0.1809,93.5775,100,100,0,0.103351767
1529,23196184,-114.53395,42.02202,PN_17,15.5475,637.6194,100,100,0.064544139,0.11555671
1530,23196464,-115.08706,41.87257,PN_17,9.7479,9.7479,100,100,0.320930662,0.320930662
1531,23198346,-114.94997,41.99294,PN_17,13.0707,15.5448,100,100,0,0.088814266
1532,23198686,-115.22807,41.71531,PN_17,10.3851,45.7128,100,100,0.096108848,0.112753977
1533,23223154,-111.91133,44.4664,PN_17,5.4396,38.0817,100,100,0.052779616,0.010587763
1534,23227846,-112.69213,44.36224,PN_17,8.3817,45.0738,100,100,0.122409535,0.022762669
1535,23233057,-113.23232,44.05506,PN_17,1.5651,1123.6878,100,100,1.91546866,0.451372881
1536,23238408,-113.45559,44.00835,PN_17,5.8932,5.8932,100,100,0.246334759,0.246334759
1537,23251689,-114.53681,43.66638,PN_17,2.5164,28.4463,100,100,0.059012876,0.005220363
1538,23283587,-116.10283,42.73022,PN_17,1.0755,192.2895,100,100,0,0.06416419
1539,23284493,-115.33009,41.92636,PN_17,24.6843,127.6794,100,100,0,0.045120043
1540,23284675,-115.21883,42.00739,PN_17,1.7649,81.3285,100,100,0,0.106833398
1541,23287531,-115.70369,41.80692,PN_17,6.9804,21.7764,100,100,0.166967509,0.410150438
1542,23287859,-115.43303,41.67083,PN_17,7.794,9.1422,100,100,0,0
1543,23300394,-116.77989,43.23258,PN_17,7.2009,20.9106,100,100,0.027871516,0.013729879
1544,23335546,-116.38388,41.49997,PN_17,6.9003,1066.3065,100,100,0.068214425,0.092591483
1545,23335616,-116.14632,41.476,PN_17,0.2835,15.8931,100,100,0.2,0.003567586
1546,23335836,-116.54478,41.43368,PN_17,2.178,2.178,100,100,0.07231405,0.07231405
1547,23335952,-116.03335,41.41776,PN_17,6.3486,23.9436,100,100,0,0.006502782
1548,23382493,-115.81346,44.03402,PN_17,4.932,42.1461,100,100,0.250912409,0.131606483
1549,23386839,-114.80021,43.55661,PN_17,2.0187,170.2512,100,100,0.800267499,0.107798359
1550,23387469,-115.085,43.68952,PN_17,4.2984,4.2984,100,100,0,0
1551,23389771,-115.12612,43.48905,PN_17,1.0791,1.8099,100,100,0,0
1552,23438159,-117.46555,45.2719,PN_17,6.6132,6.6132,100,100,0,0
1553,23442137,-117.56858,46.03659,PN_17,3.7773,54.9522,100,100,0,0.058878443
1554,23442661,-117.08959,45.88877,PN_17,16.0335,49.2633,100,100,0.034465338,0.280541498
1555,23442985,-117.63915,46.09432,PN_17,7.7778,8.3205,100,100,0,0
1556,23478769,-114.69394,44.38768,PN_17,2.6415,216.1512,100,100,0.292674617,0.062218947
1557,23498873,-113.65676,44.27217,PN_17,7.7571,146.6442,100,100,1.967745678,0.165848359
1558,23498873,-113.65676,44.27217,PN_17,7.7571,146.6442,100,100,1.967745678,0.165848359
1559,23498903,-113.69495,44.14997,PN_17,3.249,39.0096,100,100,0.282548476,0.044942783
1560,23504472,-113.99451,45.51286,PN_17,4.7502,6.2586,100,100,0.895035998,0.746333046
1561,23504472,-113.99451,45.51286,PN_17,4.7502,6.2586,100,100,0.895035998,0.746333046
1562,23504472,-113.99451,45.51286,PN_17,4.7502,6.2586,100,100,0.895035998,0.746333046
1563,23504472,-113.99451,45.51286,PN_17,4.7502,6.2586,100,100,0.895035998,0.746333046
1564,23505526,-114.14713,44.81675,PN_17,1.4148,20.3787,100,100,0.001272265,0.012586671
1565,23513354,-113.78403,44.71089,PN_17,5.3424,10.449,100,100,0,0
1566,23520061,-115.3236,44.47557,PN_17,3.0069,10.6812,100,100,0.107153547,0.030417931
1567,23532691,-114.56209,45.05314,PN_17,5.3181,5.3181,100,100,0.007107802,0.007107802
1568,23533481,-114.44525,45.02333,PN_17,6.5304,6.5304,100,100,0.179162073,0.179162073
1569,23533481,-114.44525,45.02333,PN_17,6.5304,6.5304,100,100,0.179162073,0.179162073
1570,23533481,-114.44525,45.02333,PN_17,6.5304,6.5304,100,100,0.179162073,0.179162073
1571,23560763,-116.24657,45.43438,PN_17,8.5446,8.5446,100,100,0.161470402,0.161470402
1572,23569901,-116.22571,44.91362,PN_17,8.7282,26.6445,100,100,0.22386059,0.22161797
1573,23573444,-114.91584,45.85814,PN_17,5.1021,124.4817,100,100,0.003880755,0.007389038
1574,23589104,-114.78078,46.56095,PN_17,3.5478,15.3819,100,100,0.056823947,0.041834884
1575,23597821,-115.44778,45.89351,PN_17,2.169,58.6044,100,100,0.351452282,0.048805209
1576,23598143,-115.64173,45.71372,PN_17,1.728,18.1755,100,100,0,0
1577,23606026,-116.74636,46.36471,PN_17,3.1707,348.2091,100,100,0.396253193,0.401838723
1578,23608924,-116.46172,46.93882,PN_17,0.5598,7.5447,100,100,0,0.015388286
1579,23623234,-115.52497,46.60219,PN_17,12.8835,233.5212,100,100,0.212574223,0.198729708
1580,23624914,-115.16426,46.62902,PN_17,9.5886,9.5886,100,100,0,0
1581,23630548,-115.67634,46.97061,PN_17,2.1456,66.609,100,100,0,0.007296311
1582,23630682,-116.03806,46.86041,PN_17,6.4332,13.8483,100,100,0.105204253,0.08864626
1583,23631240,-115.7863,46.66214,PN_17,8.1486,8.1486,100,100,0.146344157,0.146344157
1584,23632062,-116.35642,46.75859,PN_17,2.0691,2.0691,100,100,0.006089604,0.006089604
1585,23639762,-118.40646,46.12959,PN_17,1.8477,28.4625,100,100,0.365319045,0.27655336
1586,23647902,-119.20877,45.2455,PN_17,10.9179,38.7603,100,100,0.06743055,0.156361019
1587,23659640,-119.44512,45.36827,PN_17,4.6737,82.6686,100,100,0.224533025,0.062457813
1588,23663249,-120.9786,46.15187,PN_17,5.3964,42.1515,100,100,2.186624416,2.809565496
1589,23664097,-121.35376,46.26366,PN_17,0.0783,11.4786,100,100,0,1.931158852
1590,23670711,-119.41316,44.75647,PN_17,0.4833,538.9209,100,100,0,0.074831204
1591,23671105,-118.42878,44.8069,PN_17,0.567,116.7669,100,100,0.13015873,0.264372866
1592,23671309,-118.66491,45.05124,PN_17,1.1439,7.7157,100,100,0,0
1593,23671309,-118.66491,45.05124,PN_17,1.1439,7.7157,100,100,0,0
1594,23671337,-118.66608,45.09325,PN_17,2.6757,30.6585,100,100,0.056172217,0.066842801
1595,23671361,-118.73584,45.17222,PN_17,3.3021,162.5868,100,100,0.159989098,0.168473086
1596,23671439,-119.0453,45.08543,PN_17,5.3748,110.2104,100,100,0.109008707,0.186589469
1597,23671481,-119.21856,45.09129,PN_17,4.8321,42.6105,100,100,0.110635128,0.095279333
1598,23671511,-119.29882,44.9714,PN_17,3.8475,30.6693,100,100,0.198596491,0.060304604
1599,23671521,-119.34993,45.05039,PN_17,16.2639,45.333,100,100,0.068120193,0.071173317
1600,23671665,-119.45154,45.05222,PN_17,7.2162,25.4736,100,100,0.097156398,0.039782363
1601,23671681,-118.31331,44.90831,PN_17,2.0718,25.6428,100,100,0,0.000280781
1602,23671819,-118.45238,44.77941,PN_17,1.1106,52.9407,100,100,0.328200972,0.303656733
1603,23671839,-118.38238,44.89811,PN_17,1.3266,7.1586,100,100,0.276797829,0.645209957
1604,23671843,-118.72535,44.99637,PN_17,2.9619,12.5118,100,100,0.272561531,0.164436772
1605,23672579,-118.97695,45.03431,PN_17,0.1584,12.528,100,100,0,0.020545977
1606,23672587,-119.1499,45.02468,PN_17,5.0652,20.7279,100,100,0.050461976,0.082367244
1607,23672885,-118.60722,44.96174,PN_17,2.8053,2.8053,100,100,0,0
1608,23672921,-118.54965,44.95509,PN_17,4.6701,10.0755,100,100,0.0564656,0.026172398
1609,23672957,-118.37558,44.95604,PN_17,3.7854,16.7283,100,100,0.332620067,0.529348469
1610,23673233,-118.49367,44.84428,PN_17,2.2428,2.2428,100,100,0.251605136,0.251605136
1611,23673265,-118.78612,44.84933,PN_17,5.4864,5.4864,100,100,0.529035433,0.529035433
1612,23673265,-118.78612,44.84933,PN_17,5.4864,5.4864,100,100,0.529035433,0.529035433
1613,23673649,-119.29951,44.61828,PN_17,0.2295,322.2648,100,100,0,0.066095646
1614,23673815,-118.72644,44.85492,PN_17,1.5939,9.072,100,100,0.036137775,0.095634921
1615,23673899,-118.37703,44.78677,PN_17,0.612,4.6161,100,100,0,0.085981673
1616,23681221,-118.95006,44.711,PN_17,0.1107,16.2153,100,100,0.317073171,0.155020259
1617,23681275,-118.84265,44.63523,PN_17,2.061,79.3602,100,100,0.210480349,0.293497244
1618,23681367,-118.57732,44.62214,PN_17,0.8982,411.6915,100,100,0.293587174,0.326116279
1619,23681389,-118.47835,44.53202,PN_17,10.6317,40.6413,100,100,0.358418691,0.439511039
1620,23681389,-118.47835,44.53202,PN_17,10.6317,40.6413,100,100,0.358418691,0.439511039
1621,23681415,-118.41064,44.58357,PN_17,1.098,49.6242,100,100,0.082786885,0.176937865
1622,23681451,-118.68596,44.77885,PN_17,9.0207,9.0207,100,100,0.048189165,0.048189165
1623,23681461,-118.87883,44.83757,PN_17,13.1499,23.3361,100,100,0.237355417,0.156272899
1624,23681551,-118.49073,44.57589,PN_17,3.3354,45.5112,100,100,0.765785213,0.415005537
1625,23681551,-118.49073,44.57589,PN_17,3.3354,45.5112,100,100,0.765785213,0.415005537
1626,23681567,-118.80126,44.71049,PN_17,0.8748,17.0262,100,100,0.150205761,0.112961201
1627,23682121,-118.72859,44.65353,PN_17,3.3561,3.3561,100,100,0.025207831,0.025207831
1628,23682191,-118.54373,44.67177,PN_17,11.2077,11.2077,100,100,0.399261222,0.399261222
1629,23686082,-120.20966,44.62217,PN_17,2.7261,363.7485,100,100,0.379993397,0.267274504
1630,23686082,-120.20966,44.62217,PN_17,2.7261,363.7485,100,100,0.379993397,0.267274504
1631,23686082,-120.20966,44.62217,PN_17,2.7261,363.7485,100,100,0.379993397,0.267274504
1632,23686082,-120.20966,44.62217,PN_17,2.7261,363.7485,100,100,0.379993397,0.267274504
1633,23686222,-119.90937,44.76812,PN_17,2.5452,57.8196,100,100,0.084512023,0.099589067
1634,23686328,-119.591,44.8447,PN_17,5.0562,18.5526,100,100,0,0.015232366
1635,23686432,-120.15535,44.82201,PN_17,0.7857,41.1462,100,100,0.120274914,0.060763813
1636,23686588,-120.19689,44.99278,PN_17,10.7478,89.01,100,100,1.078713783,0.269706775
1637,23686612,-120.11004,44.95446,PN_17,2.1816,13.7421,100,100,0.221534653,0.125810466
1638,23686688,-120.10121,45.09772,PN_17,6.1443,131.2173,100,100,0.000439432,0.116298689
1639,23687018,-119.95186,45.16741,PN_17,9.3231,218.0916,100,100,0.044405831,0.140914643
1640,23687140,-119.60892,45.09665,PN_17,5.1795,58.3794,100,100,0.09730669,0.094918756
1641,23688870,-119.80257,44.99865,PN_17,3.6144,3.6144,100,100,0.105826693,0.105826693
1642,23689732,-120.17442,44.56008,PN_17,4.1571,25.0596,100,100,0.061052176,0.080735527
1643,23700339,-121.59992,44.1384,PN_17,94.0176,94.0176,100,100,0.505513861,0.505513861
1644,23700991,-121.63343,44.55866,PN_17,3.1635,25.8111,100,100,0.214224751,0.152899334
1645,23709077,-119.97696,44.26846,PN_17,2.3328,11.5929,100,100,0.063657407,0.102631783
1646,23719387,-121.5505,45.09683,PN_17,12.3201,12.3201,100,100,0.298341734,0.298341734
1647,23720045,-121.44914,45.30179,PN_17,14.8905,14.8905,100,100,0.01039589,0.01039589
1648,23720707,-121.54788,45.19196,PN_17,15.2694,15.2694,100,100,0.050277025,0.050277025
1649,23720751,-121.64106,45.18545,PN_17,3.699,3.699,100,100,0.047445255,0.047445255
1650,23722597,-121.65964,45.24921,PN_17,4.3308,11.5092,100,100,0.003117207,0.166875195
1651,23723061,-121.4153,45.2055,PN_17,3.6333,19.2231,100,100,0.137230617,0.136616883
1652,23733029,-121.00327,44.84534,PN_17,4.6998,37.4967,100,100,0.194178476,0.254710415
1653,23737995,-121.73108,45.33376,PN_17,2.9385,2.9385,100,100,0,0
1654,23743942,-121.49365,46.48341,PN_17,7.6221,16.974,100,100,0.302987366,0.136055143
1655,23744280,-121.55199,46.77709,PN_17,3.0195,127.2762,100,100,0.310879285,0.254529126
1656,23744416,-121.72171,46.59523,PN_17,7.2513,32.5539,100,100,0.368127094,0.56067015
1657,23752326,-122.03084,43.64373,PN_17,3.0348,43.3989,100,100,0.054270463,0.035876485
1658,23753746,-122.20408,43.55453,PN_17,3.1644,10.161,100,100,0,0
1659,23760162,-123.08252,43.59511,PN_17,3.5748,3.5748,100,100,0.094662638,0.094662638
1660,23760306,-122.84892,43.69991,PN_17,1.3446,10.5417,100,100,0.433065596,0.068385555
1661,23774807,-122.11568,43.95093,PN_17,3.0906,3.0906,100,100,0.000582411,0.000582411
1662,23781021,-122.27982,44.86339,PN_17,1.179,1.179,100,100,0.00610687,0.00610687
1663,23786861,-122.07407,44.54929,PN_17,6.1848,6.1848,100,100,0.137369034,0.137369034
1664,23787091,-122.27953,44.43981,PN_17,6.9795,6.9795,100,100,0.036879433,0.036879433
1665,23791039,-123.05414,45.33711,PN_17,5.9868,14.6547,100,100,1.382742032,0.933918811
1666,23800674,-122.79566,44.96688,PN_17,6.165,65.1969,100,100,1.499562044,0.664361342
1667,23809996,-122.13771,45.19071,PN_17,5.2902,5.2902,100,100,0.006464784,0.006464784
1668,23821871,-119.81356,44.44277,PN_17,17.4483,98.0721,100,100,0.194408624,0.187768999
1669,23821971,-119.65115,44.34544,PN_17,1.4796,32.8212,100,100,0,0.088159482
1670,23822055,-119.51709,44.09685,PN_17,0.945,41.9805,100,100,0.219047619,0.12543681
1671,23822105,-119.47631,44.01947,PN_17,7.4664,18.2673,100,100,0.094623915,0.102675272
1672,23822133,-119.33692,44.0151,PN_17,1.3473,122.2029,100,100,0.500334001,0.304129444
1673,23822229,-119.3513,44.20009,PN_17,0.5094,38.7846,100,100,0.11130742,0.062816169
1674,23822239,-119.28908,44.20764,PN_17,8.5428,9.3447,100,100,0.0982933,0.108831744
1675,23822311,-119.2195,44.26681,PN_17,3.9834,24.3855,100,100,0.073429733,0.158479424
1676,23822433,-119.17495,44.30712,PN_17,0.0981,11.2266,100,100,0.495412844,0.094356261
1677,23822531,-118.72987,44.25692,PN_17,20.7639,20.7639,100,100,0.086775606,0.086775606
1678,23822625,-118.67973,44.39835,PN_17,4.1013,55.746,100,100,0.267061663,0.056118825
1679,23822709,-118.51285,44.43241,PN_17,6.561,31.2795,100,100,0.108367627,0.338656308
1680,23823023,-119.54309,44.35053,PN_17,1.4508,10.5651,100,100,0.114764268,0.068830394
1681,23823511,-119.03187,44.5391,PN_17,5.9292,5.9292,100,100,0.069823922,0.069823922
1682,23824095,-119.25914,44.37471,PN_17,1.4211,1.4211,100,100,0.037365421,0.037365421
1683,23824341,-118.64122,44.33353,PN_17,5.337,5.337,100,100,0.006745363,0.006745363
1684,23824341,-118.64122,44.33353,PN_17,5.337,5.337,100,100,0.006745363,0.006745363
1685,23824341,-118.64122,44.33353,PN_17,5.337,5.337,100,100,0.006745363,0.006745363
1686,23824341,-118.64122,44.33353,PN_17,5.337,5.337,100,100,0.006745363,0.006745363
1687,23824867,-119.25261,44.04778,PN_17,4.3425,14.85,100,100,0.132227979,0.276363636
1688,23824867,-119.25261,44.04778,PN_17,4.3425,14.85,100,100,0.132227979,0.276363636
1689,23824881,-119.63725,44.62332,PN_17,9.5994,17.5959,100,100,0.025876617,0.044550151
1690,23824915,-120.13192,44.47633,PN_17,6.0957,6.0957,100,100,0.137457552,0.137457552
1691,23824975,-119.59314,44.27744,PN_17,5.9121,15.5358,100,100,0.068351347,0.056366586
1692,23833349,-123.73346,46.3147,PN_17,4.1121,5.6547,100,100,0.443641935,0.580296037
1693,23838760,-124.44327,48.02538,PN_17,14.8239,49.8582,100,100,0,0
1694,23839156,-124.59939,48.08744,PN_17,2.5443,2.5443,100,100,0,0
1695,23839662,-123.99033,47.83317,PN_17,0.8874,9.8442,100,100,0.109533469,0.009873834
1696,23844975,-124.05941,47.53383,PN_17,37.9602,82.4814,100,100,0.58371663,0.415653711
1697,23845239,-124.17229,47.69004,PN_17,16.2324,37.3338,100,100,0.223663784,0.138517911
1698,23850793,-122.48159,46.71331,PN_17,0.2763,22.7673,100,100,1.068403909,0.661501364
1699,23857305,-123.45342,47.27658,PN_17,6.8283,6.8283,100,100,0.312508238,0.312508238
1700,23857305,-123.45342,47.27658,PN_17,6.8283,6.8283,100,100,0.312508238,0.312508238
1701,23857305,-123.45342,47.27658,PN_17,6.8283,6.8283,100,100,0.312508238,0.312508238
1702,23864634,-123.61003,46.57226,PN_17,4.6692,225.6327,100,100,1.17309175,0.564524557
1703,23865072,-123.58942,46.91606,PN_17,0.8928,6.8616,100,100,0.231854839,0.327780693
1704,23872091,-123.29801,45.88219,PN_17,0.3978,131.9625,100,100,0.332579186,0.462356351
1705,23872579,-123.61917,45.85907,PN_17,3.2256,3.2256,100,100,0.16796875,0.16796875
1706,23872841,-123.71726,45.69002,PN_17,1.5849,1.5849,100,100,0.097103918,0.097103918
1707,23876833,-123.47625,45.30062,PN_17,7.0119,7.0119,100,100,0.034013605,0.034013605
1708,23876923,-123.64986,45.20871,PN_17,8.1171,10.1565,100,100,0.139150682,0.128932211
1709,23890530,-123.50137,43.87526,PN_17,9.7155,9.7155,100,100,0.221213525,0.221213525
1710,23894344,-122.32812,43.18245,PN_17,3.0843,17.6976,100,100,0.027721039,0.031987388
1711,23894562,-122.50774,43.33054,PN_17,1.8594,60.912,100,100,0,0.02123227
1712,23909829,-123.72523,43.2619,PN_17,3.7125,134.5662,100,100,0.114909091,0.286286601
1713,23910775,-123.84609,43.32611,PN_17,5.5008,12.0213,100,100,0.269633508,0.278430785
1714,23914865,-123.82502,43.02091,PN_17,2.6478,49.4838,100,100,0.376274643,0.343548798
1715,23916093,-124.04333,42.82928,PN_17,10.0404,10.0404,100,100,0.244352815,0.244352815
1716,23949493,-124.18097,41.99178,PN_17,7.8498,24.9984,100,100,0.017312543,0.083633353
1717,23970399,-121.51269,47.44774,PN_17,1.449,16.1595,100,100,0,0
1718,23970629,-121.49538,47.62097,PN_17,3.0177,8.9505,100,100,0.053683269,0.018099548
1719,23970689,-121.88473,47.60549,PN_17,3.0834,44.1216,100,100,1.446001168,0.454695659
1720,23970691,-121.86619,47.60794,PN_17,4.6845,38.5461,100,100,0.248607109,0.397651124
1721,23978294,-121.40904,47.20455,PN_17,2.7837,9.1926,100,100,1.032977692,1.051106325
1722,23978294,-121.40904,47.20455,PN_17,2.7837,9.1926,100,100,1.032977692,1.051106325
1723,23978294,-121.40904,47.20455,PN_17,2.7837,9.1926,100,100,1.032977692,1.051106325
1724,23980945,-121.70081,47.04861,PN_17,0.972,23.6214,100,100,0.682407407,0.683075516
1725,23982189,-121.98878,46.89647,PN_17,12.9537,18.3114,100,100,0.576738692,0.456502507
1726,24013729,-118.82789,42.7587,PN_17,7.5636,57.1824,100,100,0,0.266966759
1727,24026308,-121.25805,42.94322,PN_17,8.8866,8.8866,100,100,0.037067045,0.037067045
1728,24036750,-120.53169,42.56842,PN_17,2.8449,4.5045,100,100,0.079405252,0.119080919
1729,24043279,-119.78429,42.47762,PN_17,27.2799,1739.5056,100,100,0.115304675,0.09871667
1730,24057153,-119.72094,42.3827,PN_17,2.2545,33.3504,100,100,0.034331337,0.026932211
1731,24057439,-119.68224,42.53102,PN_17,9.2646,33.6843,100,100,0.044006217,0.042509418
1732,24061295,-119.4423,41.92158,PN_17,2.6496,11.8953,100,100,0.123641304,0.049406068
1733,24072907,-118.29377,42.04392,PN_17,1.6956,20.8944,100,100,0.120488323,0.138439008
1734,24072957,-118.59834,42.59043,PN_17,19.7046,31.2786,100,100,4.57E-05,0.019019393
1735,24072959,-118.59338,42.60206,PN_17,4.8357,6.3306,100,100,0,0.093829969
1736,24073571,-118.51607,42.6779,PN_17,2.4426,9.3744,100,100,0.152173913,0.039650538
1737,24075167,-118.21222,42.19177,PN_17,13.3443,13.3443,100,100,0.004181561,0.004181561
1738,24120816,-119.89609,48.75608,PN_17,8.0325,8.0325,100,100,1.403473389,1.403473389
1739,24120816,-119.89609,48.75608,PN_17,8.0325,8.0325,100,100,1.403473389,1.403473389
1740,24120816,-119.89609,48.75608,PN_17,8.0325,8.0325,100,100,1.403473389,1.403473389
